uid,uid2,Frontal,Lateral,both,exact,only missing L,only missing F
2723,2723,1.0,1.0,True,True,False,False
2724,2724,1.0,1.0,True,True,False,False
2725,2725,1.0,1.0,True,True,False,False
2726,2726,1.0,1.0,True,True,False,False
2727,2727,2.0,1.0,True,False,False,False
2728,2728,1.0,1.0,True,True,False,False
2729,2729,1.0,1.0,True,True,False,False
2730,2730,1.0,1.0,True,True,False,False
2731,2731,1.0,1.0,True,True,False,False
2733,2733,1.0,1.0,True,True,False,False
2734,2734,1.0,1.0,True,True,False,False
2735,2735,1.0,1.0,True,True,False,False
2737,2737,1.0,0.0,False,False,True,False
2738,2738,1.0,1.0,True,True,False,False
2739,2739,1.0,1.0,True,True,False,False
2740,2740,1.0,1.0,True,True,False,False
2741,2741,1.0,1.0,True,True,False,False
2742,2742,1.0,1.0,True,True,False,False
2743,2743,1.0,1.0,True,True,False,False
2744,2744,1.0,1.0,True,True,False,False
2745,2745,1.0,2.0,True,False,False,False
2746,2746,1.0,0.0,False,False,True,False
2747,2747,1.0,1.0,True,True,False,False
2748,2748,1.0,1.0,True,True,False,False
2749,2749,1.0,1.0,True,True,False,False
2750,2750,1.0,1.0,True,True,False,False
2751,2751,1.0,1.0,True,True,False,False
2752,2752,1.0,1.0,True,True,False,False
2753,2753,1.0,1.0,True,True,False,False
2754,2754,1.0,1.0,True,True,False,False
2755,2755,1.0,1.0,True,True,False,False
2756,2756,1.0,0.0,False,False,True,False
2758,2758,1.0,0.0,False,False,True,False
2759,2759,1.0,1.0,True,True,False,False
2760,2760,1.0,1.0,True,True,False,False
2761,2761,1.0,1.0,True,True,False,False
2762,2762,1.0,1.0,True,True,False,False
2763,2763,1.0,1.0,True,True,False,False
2764,2764,1.0,0.0,False,False,True,False
2765,2765,1.0,1.0,True,True,False,False
2766,2766,1.0,1.0,True,True,False,False
2767,2767,1.0,1.0,True,True,False,False
2768,2768,1.0,1.0,True,True,False,False
2769,2769,1.0,1.0,True,True,False,False
2770,2770,1.0,1.0,True,True,False,False
2771,2771,1.0,1.0,True,True,False,False
2772,2772,1.0,1.0,True,True,False,False
2773,2773,1.0,1.0,True,True,False,False
2774,2774,1.0,1.0,True,True,False,False
2775,2775,1.0,1.0,True,True,False,False
2776,2776,1.0,1.0,True,True,False,False
2777,2777,1.0,1.0,True,True,False,False
2778,2778,1.0,1.0,True,True,False,False
2779,2779,1.0,1.0,True,True,False,False
2780,2780,1.0,1.0,True,True,False,False
2781,2781,1.0,1.0,True,True,False,False
2782,2782,1.0,1.0,True,True,False,False
2783,2783,1.0,1.0,True,True,False,False
2784,2784,1.0,1.0,True,True,False,False
2785,2785,1.0,1.0,True,True,False,False
2786,2786,1.0,1.0,True,True,False,False
2787,2787,1.0,1.0,True,True,False,False
2788,2788,1.0,1.0,True,True,False,False
2789,2789,1.0,1.0,True,True,False,False
2790,2790,1.0,1.0,True,True,False,False
2791,2791,1.0,1.0,True,True,False,False
2792,2792,1.0,1.0,True,True,False,False
2793,2793,1.0,1.0,True,True,False,False
2794,2794,1.0,1.0,True,True,False,False
2795,2795,1.0,1.0,True,True,False,False
2796,2796,2.0,1.0,True,False,False,False
2797,2797,1.0,1.0,True,True,False,False
2798,2798,1.0,1.0,True,True,False,False
2799,2799,1.0,1.0,True,True,False,False
2801,2801,1.0,1.0,True,True,False,False
2802,2802,1.0,1.0,True,True,False,False
2803,2803,1.0,1.0,True,True,False,False
2804,2804,1.0,1.0,True,True,False,False
2805,2805,1.0,1.0,True,True,False,False
2806,2806,1.0,1.0,True,True,False,False
2807,2807,1.0,1.0,True,True,False,False
2808,2808,1.0,1.0,True,True,False,False
2809,2809,1.0,1.0,True,True,False,False
2810,2810,1.0,1.0,True,True,False,False
2811,2811,1.0,1.0,True,True,False,False
2812,2812,1.0,1.0,True,True,False,False
2813,2813,1.0,1.0,True,True,False,False
2814,2814,1.0,1.0,True,True,False,False
2815,2815,1.0,1.0,True,True,False,False
2816,2816,0.0,1.0,False,False,False,True
2817,2817,2.0,1.0,True,False,False,False
2818,2818,1.0,1.0,True,True,False,False
2819,2819,1.0,0.0,False,False,True,False
2820,2820,1.0,1.0,True,True,False,False
2821,2821,1.0,1.0,True,True,False,False
2822,2822,1.0,1.0,True,True,False,False
2824,2824,1.0,1.0,True,True,False,False
2825,2825,0.0,1.0,False,False,False,True
2826,2826,1.0,1.0,True,True,False,False
2827,2827,1.0,1.0,True,True,False,False
2828,2828,1.0,1.0,True,True,False,False
2829,2829,2.0,1.0,True,False,False,False
2830,2830,1.0,1.0,True,True,False,False
2831,2831,1.0,1.0,True,True,False,False
2832,2832,1.0,1.0,True,True,False,False
2833,2833,1.0,1.0,True,True,False,False
2835,2835,2.0,1.0,True,False,False,False
2836,2836,1.0,1.0,True,True,False,False
2837,2837,1.0,1.0,True,True,False,False
2838,2838,1.0,0.0,False,False,True,False
2839,2839,1.0,1.0,True,True,False,False
2840,2840,1.0,2.0,True,False,False,False
2841,2841,0.0,1.0,False,False,False,True
2842,2842,1.0,1.0,True,True,False,False
2843,2843,1.0,1.0,True,True,False,False
2844,2844,1.0,1.0,True,True,False,False
2845,2845,1.0,1.0,True,True,False,False
2847,2847,1.0,1.0,True,True,False,False
2848,2848,1.0,1.0,True,True,False,False
2850,2850,1.0,1.0,True,True,False,False
2851,2851,1.0,1.0,True,True,False,False
2852,2852,1.0,1.0,True,True,False,False
2854,2854,1.0,1.0,True,True,False,False
2855,2855,1.0,1.0,True,True,False,False
2856,2856,1.0,1.0,True,True,False,False
2857,2857,1.0,1.0,True,True,False,False
2858,2858,2.0,1.0,True,False,False,False
2859,2859,1.0,1.0,True,True,False,False
2860,2860,1.0,1.0,True,True,False,False
2861,2861,1.0,1.0,True,True,False,False
2862,2862,1.0,1.0,True,True,False,False
2863,2863,1.0,1.0,True,True,False,False
2864,2864,1.0,0.0,False,False,True,False
2865,2865,1.0,1.0,True,True,False,False
2866,2866,1.0,1.0,True,True,False,False
2867,2867,1.0,1.0,True,True,False,False
2868,2868,1.0,1.0,True,True,False,False
2870,2870,1.0,1.0,True,True,False,False
2871,2871,1.0,1.0,True,True,False,False
2873,2873,1.0,1.0,True,True,False,False
2874,2874,1.0,1.0,True,True,False,False
2876,2876,1.0,1.0,True,True,False,False
2877,2877,1.0,1.0,True,True,False,False
2878,2878,0.0,1.0,False,False,False,True
2879,2879,1.0,1.0,True,True,False,False
2880,2880,1.0,1.0,True,True,False,False
2881,2881,1.0,0.0,False,False,True,False
2882,2882,1.0,1.0,True,True,False,False
2884,2884,1.0,1.0,True,True,False,False
2885,2885,1.0,1.0,True,True,False,False
2886,2886,1.0,1.0,True,True,False,False
2887,2887,1.0,2.0,True,False,False,False
2888,2888,1.0,1.0,True,True,False,False
2889,2889,1.0,1.0,True,True,False,False
2890,2890,1.0,2.0,True,False,False,False
2891,2891,1.0,0.0,False,False,True,False
2892,2892,1.0,1.0,True,True,False,False
2893,2893,1.0,1.0,True,True,False,False
2894,2894,1.0,1.0,True,True,False,False
2895,2895,1.0,1.0,True,True,False,False
2897,2897,1.0,1.0,True,True,False,False
2898,2898,2.0,1.0,True,False,False,False
2899,2899,1.0,1.0,True,True,False,False
2901,2901,1.0,1.0,True,True,False,False
2902,2902,1.0,1.0,True,True,False,False
2903,2903,1.0,1.0,True,True,False,False
2904,2904,1.0,1.0,True,True,False,False
2905,2905,1.0,0.0,False,False,True,False
2906,2906,1.0,1.0,True,True,False,False
2908,2908,1.0,1.0,True,True,False,False
2909,2909,1.0,1.0,True,True,False,False
2910,2910,1.0,1.0,True,True,False,False
2911,2911,1.0,1.0,True,True,False,False
2915,2915,1.0,1.0,True,True,False,False
2916,2916,1.0,1.0,True,True,False,False
2917,2917,1.0,1.0,True,True,False,False
2918,2918,1.0,1.0,True,True,False,False
2919,2919,1.0,1.0,True,True,False,False
2920,2920,1.0,1.0,True,True,False,False
2921,2921,0.0,1.0,False,False,False,True
2922,2922,1.0,2.0,True,False,False,False
2923,2923,1.0,1.0,True,True,False,False
2924,2924,1.0,1.0,True,True,False,False
2925,2925,1.0,1.0,True,True,False,False
2926,2926,1.0,1.0,True,True,False,False
2927,2927,1.0,1.0,True,True,False,False
2928,2928,1.0,1.0,True,True,False,False
2929,2929,1.0,1.0,True,True,False,False
2930,2930,1.0,2.0,True,False,False,False
2931,2931,1.0,1.0,True,True,False,False
2932,2932,1.0,1.0,True,True,False,False
2933,2933,2.0,1.0,True,False,False,False
2934,2934,1.0,1.0,True,True,False,False
2935,2935,1.0,1.0,True,True,False,False
2936,2936,1.0,2.0,True,False,False,False
2937,2937,1.0,1.0,True,True,False,False
2938,2938,1.0,1.0,True,True,False,False
2939,2939,1.0,1.0,True,True,False,False
2940,2940,1.0,1.0,True,True,False,False
2941,2941,1.0,1.0,True,True,False,False
2942,2942,1.0,1.0,True,True,False,False
2943,2943,1.0,1.0,True,True,False,False
2944,2944,1.0,1.0,True,True,False,False
2945,2945,1.0,1.0,True,True,False,False
2946,2946,1.0,1.0,True,True,False,False
2947,2947,1.0,1.0,True,True,False,False
2948,2948,1.0,1.0,True,True,False,False
2949,2949,1.0,1.0,True,True,False,False
2950,2950,1.0,1.0,True,True,False,False
2951,2951,1.0,1.0,True,True,False,False
2952,2952,0.0,1.0,False,False,False,True
2953,2953,1.0,1.0,True,True,False,False
2954,2954,1.0,1.0,True,True,False,False
2955,2955,1.0,1.0,True,True,False,False
2956,2956,1.0,1.0,True,True,False,False
2957,2957,1.0,1.0,True,True,False,False
2958,2958,1.0,1.0,True,True,False,False
2959,2959,1.0,0.0,False,False,True,False
2960,2960,1.0,1.0,True,True,False,False
2961,2961,1.0,1.0,True,True,False,False
2962,2962,1.0,1.0,True,True,False,False
2963,2963,1.0,1.0,True,True,False,False
2964,2964,1.0,1.0,True,True,False,False
2965,2965,1.0,1.0,True,True,False,False
2966,2966,1.0,1.0,True,True,False,False
2967,2967,1.0,0.0,False,False,True,False
2968,2968,1.0,1.0,True,True,False,False
2969,2969,1.0,1.0,True,True,False,False
2970,2970,1.0,1.0,True,True,False,False
2971,2971,1.0,0.0,False,False,True,False
2972,2972,1.0,1.0,True,True,False,False
2974,2974,1.0,1.0,True,True,False,False
2975,2975,1.0,1.0,True,True,False,False
2976,2976,1.0,1.0,True,True,False,False
2977,2977,1.0,1.0,True,True,False,False
2978,2978,1.0,1.0,True,True,False,False
2979,2979,1.0,1.0,True,True,False,False
2980,2980,1.0,1.0,True,True,False,False
2981,2981,1.0,1.0,True,True,False,False
2982,2982,1.0,1.0,True,True,False,False
2983,2983,1.0,1.0,True,True,False,False
2984,2984,1.0,0.0,False,False,True,False
2985,2985,1.0,1.0,True,True,False,False
2986,2986,2.0,1.0,True,False,False,False
2988,2988,1.0,1.0,True,True,False,False
2989,2989,1.0,1.0,True,True,False,False
2991,2991,1.0,0.0,False,False,True,False
2992,2992,1.0,1.0,True,True,False,False
2993,2993,1.0,1.0,True,True,False,False
2994,2994,1.0,1.0,True,True,False,False
2995,2995,1.0,1.0,True,True,False,False
2996,2996,1.0,1.0,True,True,False,False
2997,2997,1.0,1.0,True,True,False,False
2998,2998,1.0,1.0,True,True,False,False
2999,2999,1.0,1.0,True,True,False,False
3000,3000,1.0,1.0,True,True,False,False
3001,3001,1.0,1.0,True,True,False,False
3002,3002,1.0,1.0,True,True,False,False
3003,3003,1.0,0.0,False,False,True,False
3004,3004,1.0,1.0,True,True,False,False
3005,3005,1.0,0.0,False,False,True,False
3006,3006,1.0,0.0,False,False,True,False
3008,3008,1.0,1.0,True,True,False,False
3009,3009,1.0,0.0,False,False,True,False
3010,3010,1.0,1.0,True,True,False,False
3011,3011,1.0,1.0,True,True,False,False
3012,3012,1.0,1.0,True,True,False,False
3013,3013,1.0,1.0,True,True,False,False
3014,3014,1.0,1.0,True,True,False,False
3015,3015,1.0,0.0,False,False,True,False
3016,3016,1.0,1.0,True,True,False,False
3017,3017,1.0,0.0,False,False,True,False
3018,3018,1.0,1.0,True,True,False,False
3019,3019,1.0,0.0,False,False,True,False
3020,3020,1.0,1.0,True,True,False,False
3021,3021,1.0,1.0,True,True,False,False
3022,3022,1.0,1.0,True,True,False,False
3023,3023,1.0,0.0,False,False,True,False
3024,3024,1.0,1.0,True,True,False,False
3025,3025,1.0,1.0,True,True,False,False
3026,3026,2.0,1.0,True,False,False,False
3027,3027,1.0,0.0,False,False,True,False
3028,3028,1.0,1.0,True,True,False,False
3029,3029,1.0,1.0,True,True,False,False
3030,3030,1.0,1.0,True,True,False,False
3031,3031,1.0,1.0,True,True,False,False
3032,3032,1.0,1.0,True,True,False,False
3033,3033,1.0,0.0,False,False,True,False
3034,3034,1.0,1.0,True,True,False,False
3036,3036,0.0,2.0,False,False,False,True
3037,3037,1.0,1.0,True,True,False,False
3038,3038,1.0,1.0,True,True,False,False
3039,3039,1.0,1.0,True,True,False,False
3040,3040,1.0,0.0,False,False,True,False
3041,3041,1.0,1.0,True,True,False,False
3042,3042,0.0,1.0,False,False,False,True
3043,3043,1.0,1.0,True,True,False,False
3044,3044,1.0,1.0,True,True,False,False
3045,3045,1.0,1.0,True,True,False,False
3046,3046,1.0,1.0,True,True,False,False
3047,3047,1.0,1.0,True,True,False,False
3048,3048,0.0,1.0,False,False,False,True
3049,3049,1.0,1.0,True,True,False,False
3050,3050,1.0,0.0,False,False,True,False
3051,3051,1.0,1.0,True,True,False,False
3052,3052,1.0,1.0,True,True,False,False
3053,3053,1.0,1.0,True,True,False,False
3054,3054,1.0,1.0,True,True,False,False
3056,3056,0.0,1.0,False,False,False,True
3057,3057,0.0,1.0,False,False,False,True
3058,3058,2.0,1.0,True,False,False,False
3059,3059,1.0,1.0,True,True,False,False
3060,3060,1.0,0.0,False,False,True,False
3061,3061,1.0,1.0,True,True,False,False
3062,3062,1.0,0.0,False,False,True,False
3063,3063,1.0,1.0,True,True,False,False
3064,3064,1.0,1.0,True,True,False,False
3065,3065,1.0,0.0,False,False,True,False
3066,3066,1.0,1.0,True,True,False,False
3067,3067,1.0,1.0,True,True,False,False
3068,3068,0.0,1.0,False,False,False,True
3069,3069,1.0,1.0,True,True,False,False
3070,3070,1.0,1.0,True,True,False,False
3071,3071,1.0,1.0,True,True,False,False
3072,3072,1.0,1.0,True,True,False,False
3073,3073,1.0,1.0,True,True,False,False
3074,3074,1.0,1.0,True,True,False,False
3075,3075,1.0,1.0,True,True,False,False
3076,3076,1.0,2.0,True,False,False,False
3077,3077,1.0,1.0,True,True,False,False
3078,3078,1.0,1.0,True,True,False,False
3079,3079,1.0,1.0,True,True,False,False
3080,3080,1.0,1.0,True,True,False,False
3081,3081,1.0,1.0,True,True,False,False
3082,3082,1.0,1.0,True,True,False,False
3083,3083,1.0,1.0,True,True,False,False
3084,3084,1.0,1.0,True,True,False,False
3085,3085,1.0,1.0,True,True,False,False
3086,3086,1.0,1.0,True,True,False,False
3087,3087,1.0,1.0,True,True,False,False
3088,3088,1.0,1.0,True,True,False,False
3089,3089,1.0,1.0,True,True,False,False
3090,3090,1.0,1.0,True,True,False,False
3091,3091,1.0,1.0,True,True,False,False
3092,3092,1.0,1.0,True,True,False,False
3093,3093,1.0,1.0,True,True,False,False
3094,3094,1.0,1.0,True,True,False,False
3095,3095,1.0,1.0,True,True,False,False
3096,3096,1.0,1.0,True,True,False,False
3097,3097,1.0,0.0,False,False,True,False
3098,3098,1.0,1.0,True,True,False,False
3099,3099,1.0,1.0,True,True,False,False
3100,3100,1.0,1.0,True,True,False,False
3101,3101,1.0,1.0,True,True,False,False
3102,3102,1.0,1.0,True,True,False,False
3103,3103,1.0,1.0,True,True,False,False
3104,3104,1.0,1.0,True,True,False,False
3105,3105,1.0,1.0,True,True,False,False
3106,3106,1.0,1.0,True,True,False,False
3108,3108,2.0,1.0,True,False,False,False
3109,3109,1.0,1.0,True,True,False,False
3110,3110,1.0,1.0,True,True,False,False
3111,3111,1.0,1.0,True,True,False,False
3112,3112,1.0,1.0,True,True,False,False
3113,3113,1.0,1.0,True,True,False,False
3114,3114,1.0,1.0,True,True,False,False
3115,3115,1.0,1.0,True,True,False,False
3116,3116,1.0,1.0,True,True,False,False
3117,3117,1.0,1.0,True,True,False,False
3118,3118,1.0,1.0,True,True,False,False
3119,3119,1.0,1.0,True,True,False,False
3120,3120,1.0,1.0,True,True,False,False
3121,3121,1.0,1.0,True,True,False,False
3122,3122,1.0,1.0,True,True,False,False
3123,3123,1.0,1.0,True,True,False,False
3124,3124,1.0,1.0,True,True,False,False
3125,3125,1.0,1.0,True,True,False,False
3126,3126,1.0,1.0,True,True,False,False
3127,3127,1.0,0.0,False,False,True,False
3128,3128,1.0,1.0,True,True,False,False
3129,3129,1.0,1.0,True,True,False,False
3130,3130,1.0,1.0,True,True,False,False
3131,3131,1.0,1.0,True,True,False,False
3132,3132,1.0,1.0,True,True,False,False
3133,3133,1.0,1.0,True,True,False,False
3134,3134,1.0,1.0,True,True,False,False
3135,3135,1.0,1.0,True,True,False,False
3136,3136,1.0,1.0,True,True,False,False
3137,3137,1.0,1.0,True,True,False,False
3138,3138,1.0,1.0,True,True,False,False
3139,3139,1.0,1.0,True,True,False,False
3140,3140,1.0,1.0,True,True,False,False
3141,3141,1.0,1.0,True,True,False,False
3142,3142,1.0,2.0,True,False,False,False
3143,3143,1.0,1.0,True,True,False,False
3144,3144,1.0,1.0,True,True,False,False
3145,3145,1.0,1.0,True,True,False,False
3146,3146,1.0,1.0,True,True,False,False
3147,3147,1.0,0.0,False,False,True,False
3148,3148,1.0,1.0,True,True,False,False
3149,3149,1.0,1.0,True,True,False,False
3150,3150,1.0,1.0,True,True,False,False
3151,3151,0.0,1.0,False,False,False,True
3152,3152,1.0,1.0,True,True,False,False
3153,3153,1.0,1.0,True,True,False,False
3154,3154,0.0,2.0,False,False,False,True
3155,3155,1.0,1.0,True,True,False,False
3156,3156,1.0,1.0,True,True,False,False
3157,3157,1.0,1.0,True,True,False,False
3158,3158,1.0,1.0,True,True,False,False
3159,3159,1.0,1.0,True,True,False,False
3160,3160,0.0,1.0,False,False,False,True
3162,3162,1.0,1.0,True,True,False,False
3163,3163,1.0,1.0,True,True,False,False
3164,3164,1.0,1.0,True,True,False,False
3165,3165,1.0,1.0,True,True,False,False
3166,3166,1.0,1.0,True,True,False,False
3167,3167,1.0,1.0,True,True,False,False
3168,3168,1.0,1.0,True,True,False,False
3169,3169,1.0,1.0,True,True,False,False
3170,3170,1.0,1.0,True,True,False,False
3171,3171,1.0,1.0,True,True,False,False
3172,3172,1.0,1.0,True,True,False,False
3173,3173,1.0,1.0,True,True,False,False
3174,3174,1.0,1.0,True,True,False,False
3175,3175,1.0,1.0,True,True,False,False
3176,3176,1.0,1.0,True,True,False,False
3177,3177,1.0,1.0,True,True,False,False
3178,3178,1.0,1.0,True,True,False,False
3179,3179,1.0,1.0,True,True,False,False
3180,3180,1.0,1.0,True,True,False,False
3181,3181,1.0,0.0,False,False,True,False
3182,3182,1.0,1.0,True,True,False,False
3183,3183,1.0,1.0,True,True,False,False
3184,3184,1.0,1.0,True,True,False,False
3185,3185,1.0,1.0,True,True,False,False
3186,3186,1.0,1.0,True,True,False,False
3187,3187,1.0,1.0,True,True,False,False
3188,3188,1.0,1.0,True,True,False,False
3189,3189,1.0,0.0,False,False,True,False
3190,3190,1.0,1.0,True,True,False,False
3191,3191,1.0,1.0,True,True,False,False
3192,3192,1.0,1.0,True,True,False,False
3193,3193,1.0,1.0,True,True,False,False
3194,3194,1.0,1.0,True,True,False,False
3195,3195,1.0,1.0,True,True,False,False
3196,3196,1.0,1.0,True,True,False,False
3197,3197,1.0,1.0,True,True,False,False
3198,3198,1.0,1.0,True,True,False,False
3199,3199,1.0,0.0,False,False,True,False
3200,3200,1.0,1.0,True,True,False,False
3201,3201,1.0,1.0,True,True,False,False
3202,3202,1.0,1.0,True,True,False,False
3203,3203,1.0,1.0,True,True,False,False
3204,3204,1.0,1.0,True,True,False,False
3205,3205,1.0,1.0,True,True,False,False
3206,3206,1.0,1.0,True,True,False,False
3207,3207,1.0,1.0,True,True,False,False
3208,3208,1.0,1.0,True,True,False,False
3209,3209,1.0,1.0,True,True,False,False
3210,3210,1.0,0.0,False,False,True,False
3211,3211,1.0,1.0,True,True,False,False
3212,3212,1.0,1.0,True,True,False,False
3213,3213,1.0,0.0,False,False,True,False
3214,3214,1.0,1.0,True,True,False,False
3215,3215,1.0,1.0,True,True,False,False
3216,3216,1.0,1.0,True,True,False,False
3217,3217,0.0,1.0,False,False,False,True
3218,3218,2.0,1.0,True,False,False,False
3219,3219,1.0,1.0,True,True,False,False
3220,3220,1.0,1.0,True,True,False,False
3221,3221,1.0,1.0,True,True,False,False
3222,3222,1.0,1.0,True,True,False,False
3223,3223,1.0,1.0,True,True,False,False
3224,3224,1.0,1.0,True,True,False,False
3225,3225,1.0,1.0,True,True,False,False
3226,3226,1.0,1.0,True,True,False,False
3227,3227,1.0,1.0,True,True,False,False
3228,3228,1.0,1.0,True,True,False,False
3229,3229,1.0,1.0,True,True,False,False
3230,3230,1.0,1.0,True,True,False,False
3231,3231,1.0,1.0,True,True,False,False
3232,3232,1.0,1.0,True,True,False,False
3233,3233,1.0,1.0,True,True,False,False
3234,3234,1.0,1.0,True,True,False,False
3235,3235,1.0,1.0,True,True,False,False
3236,3236,1.0,1.0,True,True,False,False
3237,3237,0.0,1.0,False,False,False,True
3238,3238,1.0,1.0,True,True,False,False
3239,3239,1.0,1.0,True,True,False,False
3240,3240,1.0,1.0,True,True,False,False
3241,3241,1.0,1.0,True,True,False,False
3242,3242,1.0,1.0,True,True,False,False
3243,3243,1.0,0.0,False,False,True,False
3244,3244,1.0,1.0,True,True,False,False
3245,3245,2.0,0.0,False,False,True,False
3246,3246,1.0,1.0,True,True,False,False
3247,3247,1.0,1.0,True,True,False,False
3248,3248,1.0,1.0,True,True,False,False
3249,3249,1.0,1.0,True,True,False,False
3250,3250,1.0,2.0,True,False,False,False
3251,3251,1.0,1.0,True,True,False,False
3252,3252,1.0,1.0,True,True,False,False
3253,3253,1.0,1.0,True,True,False,False
3254,3254,1.0,1.0,True,True,False,False
3255,3255,0.0,1.0,False,False,False,True
3256,3256,1.0,1.0,True,True,False,False
3257,3257,1.0,1.0,True,True,False,False
3258,3258,1.0,1.0,True,True,False,False
3259,3259,1.0,1.0,True,True,False,False
3260,3260,1.0,1.0,True,True,False,False
3261,3261,1.0,1.0,True,True,False,False
3262,3262,2.0,1.0,True,False,False,False
3263,3263,2.0,1.0,True,False,False,False
3264,3264,1.0,1.0,True,True,False,False
3265,3265,1.0,1.0,True,True,False,False
3266,3266,1.0,1.0,True,True,False,False
3267,3267,1.0,1.0,True,True,False,False
3268,3268,1.0,0.0,False,False,True,False
3269,3269,1.0,1.0,True,True,False,False
3270,3270,1.0,0.0,False,False,True,False
3271,3271,1.0,1.0,True,True,False,False
3272,3272,1.0,1.0,True,True,False,False
3273,3273,1.0,1.0,True,True,False,False
3274,3274,1.0,1.0,True,True,False,False
3275,3275,2.0,1.0,True,False,False,False
3277,3277,1.0,1.0,True,True,False,False
3278,3278,1.0,0.0,False,False,True,False
3279,3279,1.0,1.0,True,True,False,False
3280,3280,1.0,1.0,True,True,False,False
3281,3281,2.0,1.0,True,False,False,False
3282,3282,1.0,2.0,True,False,False,False
3283,3283,1.0,2.0,True,False,False,False
3284,3284,1.0,0.0,False,False,True,False
3285,3285,1.0,1.0,True,True,False,False
3286,3286,1.0,1.0,True,True,False,False
3287,3287,1.0,1.0,True,True,False,False
3288,3288,1.0,1.0,True,True,False,False
3289,3289,1.0,1.0,True,True,False,False
3290,3290,1.0,1.0,True,True,False,False
3291,3291,1.0,1.0,True,True,False,False
3292,3292,1.0,1.0,True,True,False,False
3294,3294,1.0,1.0,True,True,False,False
3296,3296,1.0,1.0,True,True,False,False
3297,3297,1.0,1.0,True,True,False,False
3298,3298,1.0,1.0,True,True,False,False
3299,3299,1.0,1.0,True,True,False,False
3300,3300,1.0,1.0,True,True,False,False
3301,3301,1.0,1.0,True,True,False,False
3302,3302,1.0,1.0,True,True,False,False
3303,3303,1.0,0.0,False,False,True,False
3304,3304,1.0,1.0,True,True,False,False
3305,3305,1.0,1.0,True,True,False,False
3306,3306,0.0,1.0,False,False,False,True
3307,3307,3.0,1.0,True,False,False,False
3309,3309,1.0,1.0,True,True,False,False
3310,3310,1.0,1.0,True,True,False,False
3311,3311,1.0,1.0,True,True,False,False
3312,3312,1.0,1.0,True,True,False,False
3313,3313,1.0,1.0,True,True,False,False
3314,3314,1.0,1.0,True,True,False,False
3315,3315,1.0,1.0,True,True,False,False
3316,3316,1.0,0.0,False,False,True,False
3317,3317,1.0,1.0,True,True,False,False
3318,3318,1.0,1.0,True,True,False,False
3319,3319,1.0,1.0,True,True,False,False
3320,3320,1.0,1.0,True,True,False,False
3321,3321,1.0,1.0,True,True,False,False
3322,3322,1.0,1.0,True,True,False,False
3323,3323,0.0,1.0,False,False,False,True
3324,3324,1.0,2.0,True,False,False,False
3325,3325,1.0,1.0,True,True,False,False
3326,3326,1.0,1.0,True,True,False,False
3327,3327,1.0,1.0,True,True,False,False
3328,3328,1.0,1.0,True,True,False,False
3329,3329,1.0,1.0,True,True,False,False
3330,3330,1.0,1.0,True,True,False,False
3331,3331,1.0,0.0,False,False,True,False
3332,3332,1.0,2.0,True,False,False,False
3333,3333,1.0,0.0,False,False,True,False
3334,3334,1.0,1.0,True,True,False,False
3335,3335,1.0,1.0,True,True,False,False
3336,3336,1.0,1.0,True,True,False,False
3337,3337,1.0,1.0,True,True,False,False
3338,3338,1.0,1.0,True,True,False,False
3339,3339,1.0,1.0,True,True,False,False
3340,3340,1.0,1.0,True,True,False,False
3341,3341,1.0,1.0,True,True,False,False
3342,3342,1.0,1.0,True,True,False,False
3343,3343,1.0,0.0,False,False,True,False
3344,3344,1.0,1.0,True,True,False,False
3345,3345,1.0,1.0,True,True,False,False
3346,3346,1.0,1.0,True,True,False,False
3347,3347,1.0,1.0,True,True,False,False
3348,3348,1.0,1.0,True,True,False,False
3349,3349,1.0,1.0,True,True,False,False
3350,3350,1.0,1.0,True,True,False,False
3352,3352,1.0,1.0,True,True,False,False
3353,3353,0.0,1.0,False,False,False,True
3354,3354,1.0,1.0,True,True,False,False
3355,3355,1.0,1.0,True,True,False,False
3356,3356,1.0,0.0,False,False,True,False
3357,3357,1.0,1.0,True,True,False,False
3358,3358,1.0,1.0,True,True,False,False
3359,3359,2.0,2.0,True,False,False,False
3360,3360,1.0,1.0,True,True,False,False
3361,3361,1.0,1.0,True,True,False,False
3362,3362,1.0,2.0,True,False,False,False
3363,3363,1.0,1.0,True,True,False,False
3364,3364,1.0,1.0,True,True,False,False
3365,3365,1.0,1.0,True,True,False,False
3366,3366,1.0,1.0,True,True,False,False
3367,3367,1.0,1.0,True,True,False,False
3368,3368,1.0,1.0,True,True,False,False
3369,3369,1.0,1.0,True,True,False,False
3370,3370,1.0,1.0,True,True,False,False
3371,3371,1.0,1.0,True,True,False,False
3372,3372,1.0,1.0,True,True,False,False
3373,3373,1.0,1.0,True,True,False,False
3374,3374,1.0,1.0,True,True,False,False
3375,3375,2.0,1.0,True,False,False,False
3376,3376,0.0,2.0,False,False,False,True
3377,3377,1.0,0.0,False,False,True,False
3378,3378,1.0,1.0,True,True,False,False
3379,3379,1.0,1.0,True,True,False,False
3380,3380,1.0,1.0,True,True,False,False
3381,3381,1.0,1.0,True,True,False,False
3382,3382,1.0,1.0,True,True,False,False
3383,3383,1.0,1.0,True,True,False,False
3384,3384,1.0,1.0,True,True,False,False
3385,3385,1.0,1.0,True,True,False,False
3386,3386,1.0,1.0,True,True,False,False
3387,3387,1.0,1.0,True,True,False,False
3388,3388,1.0,1.0,True,True,False,False
